dullness,whiteness,pixel_width,red_dominant,green_dominant,blue_dominant,average_color_r,average_color_g,average_color_b,x,y,blurrness,entropy_r,entropy_g,entropy_b,deviation_r,deviation_g,deviation_b,variation_r,variation_g,variation_b,class
5.845,0,9.883696,0.317647,0.447059,0.54902,81.774783,111.985348,142.046511,500,184,15994.68157,5.35393,5.285674,5.125614,201.750069,230.561769,330.784261,0.560294,0.640309,0.918644,nofire
0,0,4.410282,0.235294,0.513725,0.67451,57.460055,122.720262,160.395665,124,64,636.996244,4.76466,4.793665,4.480417,37.056607,36.275093,48.240899,1.193038,1.167877,1.553116,nofire
0,0,6.993448,0.098039,0.364706,0.407843,34.948463,113.889617,115.242188,124,64,1421.908909,5.088603,4.848708,4.416898,29.167804,39.204141,53.34593,0.939057,1.262177,1.717472,nofire
0,0,4.952117,0.101961,0.647059,0.498039,36.562878,162.868322,128.362903,124,64,1404.052045,5.471028,5.217047,4.510835,11.30608,21.797284,60.527485,0.363999,0.701764,1.948682,nofire
0,0,2.885585,0.031373,0.454902,0.231373,13.65058,129.41066,75.549521,124,64,402.95915,4.813923,4.789121,3.541715,39.268208,38.067638,109.619592,1.26424,1.225587,3.529203,nofire
0,0,1.764113,0.035294,0.466667,0.286275,20.810862,144.61996,103.886845,124,64,1210.489436,5.064206,4.934502,3.900696,27.96861,32.189878,92.236312,0.900449,1.036353,2.969548,nofire
0,0,6.275202,0.172549,0.435294,0.560784,64.501512,138.753906,167.057964,124,64,1095.903114,4.995825,5.074325,4.89185,28.740625,27.934938,35.064087,0.925304,0.899365,1.128888,nofire
0,0,6.451613,0.090196,0.364706,0.427451,37.700353,113.946573,128.304309,124,64,1909.995261,5.196761,4.96378,4.546253,24.278289,34.153747,48.576521,0.781639,1.09958,1.563921,nofire
0,0,7.699093,0.188235,0.752941,0.686275,60.360383,187.229713,171.612651,124,64,2310.4214,5.204371,5.022181,4.925755,24.683884,31.534855,35.389375,0.794698,1.015265,1.139361,nofire
0,0,4.53629,0.070588,0.654902,0.490196,47.496724,189.897303,158.621472,124,64,1604.64708,5.27414,4.902727,4.791039,19.020319,31.48993,44.372046,0.612359,1.013818,1.428558,nofire
0,0,1.650706,0.062745,0.572549,0.403922,18.920993,139.766255,98.363785,124,64,1504.189576,4.918922,4.882759,3.790129,31.881152,33.292053,99.271543,1.026414,1.071838,3.196047,nofire
0,0,4.05746,0.070588,0.239216,0.345098,29.158014,78.443044,108.715096,124,64,1634.889355,5.129974,4.949222,4.315869,27.839033,35.944947,64.910315,0.896278,1.157247,2.089788,nofire
0,0,5.607359,0.054902,0.196078,0.27451,21.35131,62.489541,84.329637,124,64,1972.881178,4.877102,4.752806,3.955727,39.851095,43.790768,95.306317,1.283006,1.409844,3.068387,nofire
15.34,0,4.259073,0.082353,0.262745,0.215686,22.763735,88.390499,73.408644,124,64,2060.517005,5.050995,5.124646,3.989283,28.969761,25.97963,89.031785,0.932681,0.836414,2.866378,nofire
0,0,4.624496,0.266667,0.839216,0.780392,51.467364,185.837576,161.930066,124,64,2601.205181,5.287218,5.044216,4.787984,20.016856,27.595254,41.580067,0.644443,0.888429,1.33867,nofire
0,0,2.19254,0.094118,0.639216,0.47451,25.9656,152.882434,112.286542,124,64,1463.438577,5.213911,5.02978,4.138036,23.548032,29.150589,80.50327,0.758129,0.938503,2.591803,nofire
0,0,6.791835,0.156863,0.462745,0.611765,39.572707,108.283896,141.87437,124,64,3631.613676,5.181829,5.177298,4.551299,25.17593,24.979521,63.088174,0.810539,0.804216,2.031124,nofire
0,0,6.980847,0.035294,0.223529,0.317647,23.991431,82.080015,106.039189,124,64,2725.774477,5.134728,5.045036,3.992682,26.317667,29.902849,105.35181,0.847297,0.962722,3.391801,nofire
2.205,0,8.114919,0.086275,0.494118,0.4,23.888735,113.288054,92.894783,124,64,2381.055352,5.126701,5.159447,4.019685,27.294042,26.785129,95.856756,0.878732,0.862347,3.086108,nofire
0,0,5.229335,0.070588,0.54902,0.345098,27.261215,156.577999,112.030998,124,64,1487.862265,5.117006,4.941447,4.223701,28.623725,32.907952,67.153147,0.921541,1.059471,2.161995,nofire
0,0,2.142137,0.317647,0.92549,0.87451,73.403352,225.795237,209.633317,124,64,867.341758,4.706765,4.328951,4.80437,40.986655,54.687418,34.997255,1.319565,1.760661,1.126737,nofire
0,0,6.350806,0.019608,0.129412,0.2,30.401714,80.955519,105.223412,124,64,2423.10481,5.205021,5.102235,4.295314,26.270986,30.500659,79.09131,0.845794,0.981969,2.546345,nofire
0,0,8.291331,0.019608,0.101961,0.160784,22.059728,62.681578,82.783266,124,64,2488.759972,5.064251,4.920206,3.907291,31.506986,37.457113,111.342961,1.014367,1.205932,3.584687,nofire
13.07,0,8.74496,0.027451,0.12549,0.113725,25.06439,95.437752,83.49559,124,64,2528.467524,5.265457,5.356741,4.013575,23.93537,19.918264,108.979041,0.770599,0.641268,3.50858,nofire
0,0,3.225806,0.039216,0.494118,0.282353,17.25189,136.102697,86.176537,124,64,717.518629,4.838966,4.766701,3.749468,39.527801,40.354605,96.60999,1.272598,1.299217,3.110358,nofire
0,0,4.095262,0.258824,0.878431,0.803922,55.12563,203.993196,179.335559,124,64,939.809511,5.094837,4.806185,4.776989,29.456116,38.403227,37.317399,0.94834,1.236392,1.201434,nofire
100,0,1.814921,0.007843,0.031373,0.015686,13.842288,28.260904,21.073314,205,136,1472.114207,3.99644,4.350741,3.457624,308.193266,201.749055,482.524634,2.824363,1.84888,4.421981,nofire
100,0,2.809329,0.007843,0.031373,0.011765,15.305466,31.399217,22.972227,205,137,1969.368264,4.058924,4.449637,3.524799,311.938663,193.69419,493.669116,2.83782,1.762107,4.491088,nofire
100,0,1.312769,0.007843,0.015686,0.007843,10.806133,22.511298,15.834828,205,136,903.080751,3.623475,4.049815,3.192049,423.362931,293.854157,562.252549,3.879807,2.692955,5.152628,nofire
100,0,0,0.003922,0.007843,0.003922,6.414741,13.177141,9.572512,205,137,290.762059,2.989288,3.316621,2.686826,602.270485,505.281886,680.908905,5.479074,4.596734,6.194477,nofire
100,0,0.297704,0.003922,0.007843,0.003922,5.535796,12.601363,8.502009,205,136,165.483011,3.065894,3.476942,2.681545,516.428017,395.675207,628.770733,4.73268,3.62607,5.762218,nofire
0,0,2.370875,0.109804,0.239216,0.239216,66.103085,83.808142,85.140925,205,136,1949.881844,5.198138,5.131275,4.986806,82.940559,94.865514,160.706916,0.760089,0.869372,1.47276,nofire
13.69,0,2.371373,0.094118,0.25098,0.196078,54.780773,83.014207,70.941357,205,137,1725.27277,5.028417,5.087482,4.769167,108.95923,101.197207,181.663458,0.991242,0.920628,1.652659,nofire
48.84,0,1.875897,0.094118,0.282353,0.219608,48.208393,83.335904,66.553264,205,136,1270.981437,4.985493,5.145846,4.614199,109.153027,87.653546,188.867271,1.000306,0.80328,1.730828,nofire
74.19,0,1.591597,0.129412,0.247059,0.172549,50.873206,73.935802,50.964109,205,137,2124.848868,4.680418,4.999147,4.819708,145.653134,106.431181,175.99609,1.32506,0.968243,1.601101,nofire
100,0,4.010043,0.007843,0.031373,0.015686,21.033465,41.816679,32.268974,205,136,1349.982385,4.390171,4.670027,3.858617,223.697588,156.586576,401.997697,2.050022,1.435,3.684011,nofire
0,20.015,3.607987,0.156863,0.223529,0.258824,75.915441,84.470048,91.408232,204,136,1818.222351,5.098845,5.037246,4.884772,107.544099,115.580004,137.817299,0.990393,1.064397,1.269184,nofire
0,3.165,1.248748,0.086275,0.239216,0.227451,85.924753,122.181158,115.033205,204,137,1769.660205,5.229606,5.29511,4.96702,86.598112,70.59063,126.448725,0.791677,0.645337,1.155989,nofire
0,2.57,1.095732,0.172549,0.168627,0.164706,111.020905,107.850815,97.242359,204,136,566.466187,5.240858,5.276637,5.269347,90.008496,79.615744,89.983354,0.828905,0.733196,0.828673,nofire
22.995,40.44,2.307857,0.486275,0.498039,0.227451,131.826535,135.394662,81.220302,204,137,1238.676094,5.023148,5.250522,5.403993,127.384156,97.552328,86.657868,1.164541,0.89182,0.792223,nofire
73.965,0,5.395761,0.05098,0.2,0.164706,29.597967,69.657944,58.5656,204,136,2446.494464,4.833902,4.914867,4.222279,121.999871,111.422672,280.15171,1.123519,1.026111,2.579968,nofire
38.725,0,7.528694,0.105882,0.266667,0.27451,47.180129,91.622561,94.445014,205,136,5105.905067,5.285244,5.27003,4.741855,77.559231,77.940896,171.041971,0.710773,0.71427,1.567473,nofire
22.38,0,5.084565,0.207843,0.529412,0.490196,53.090725,123.502119,116.746626,205,137,5047.991717,5.324248,5.334357,4.76438,71.152337,69.382289,150.482036,0.647299,0.631196,1.36899,nofire
53.325,0,3.619082,0.145098,0.419608,0.372549,42.374928,80.934792,69.357604,205,136,2601.884148,4.941417,5.038463,4.561372,109.584487,100.651286,166.848008,1.004261,0.922394,1.529038,nofire
37,0,2.339327,0.352941,0.505882,0.317647,46.498451,82.642336,49.365213,205,137,2247.327995,4.612003,4.929469,4.60802,148.390727,110.547887,159.640933,1.349964,1.005695,1.452312,nofire
100,0,4.257532,0.011765,0.05098,0.023529,22.314957,53.314778,40.432461,205,136,1894.948446,4.624368,4.874133,3.937158,174.588387,116.951905,378.623274,1.599973,1.071777,3.469801,nofire
98.685,0,7.482066,0.011765,0.05098,0.054902,20.249498,46.469369,47.204519,205,136,2701.586273,4.823131,4.819995,3.79462,138.04003,137.223215,436.954468,1.265034,1.257549,4.004364,nofire
93.88,0,9.877159,0.019608,0.082353,0.070588,45.763361,97.480114,96.050846,205,137,5597.067825,5.400067,5.433941,4.570466,66.207843,54.16261,281.79963,0.602317,0.492737,2.563634,nofire
99.08,0,1.517217,0.011765,0.058824,0.023529,17.574283,42.549247,30.069943,205,136,1485.937549,4.378282,4.689914,3.755937,212.37366,148.388702,389.439505,1.946247,1.359872,3.568924,nofire
98.97,0,0.993413,0.007843,0.047059,0.015686,14.918782,36.74741,21.567171,205,137,873.421959,4.060669,4.53541,3.617545,246.982853,164.593415,403.501435,2.246893,1.497366,3.6708,nofire
100,0,1.43472,0.003922,0.019608,0.007843,9.333788,20.031062,14.280022,205,136,410.25588,3.588502,4.000718,3.10246,393.899219,263.417984,554.741416,3.609794,2.414031,5.083793,nofire
100,0,7.310957,0.011765,0.019608,0.054902,48.464699,55.461516,65.926746,192,108,607.582474,5.040557,4.820447,4.591206,74.505376,123.247495,186.039717,0.918021,1.518599,2.292296,nofire
15.56,0,5.169753,0.007843,0.015686,0.098039,44.79591,54.034915,76.546393,192,108,338.705342,4.901122,4.680193,4.448793,87.426294,130.190117,189.914243,1.077227,1.604143,2.340036,nofire
7.875,0,2.864583,0.007843,0.011765,0.141176,28.959925,44.95028,91.631173,192,108,224.437228,4.82633,4.486351,4.13897,97.030741,144.653392,220.824391,1.195568,1.782353,2.720897,nofire
43.56,0,0.552083,0.082353,0.109804,0.094118,22.960104,30.141458,25.505625,120,80,1538.116692,4.052518,4.060901,3.985514,79.646671,81.163113,83.134712,2.119759,2.160118,2.212592,nofire
20.285,0,1.21875,0.105882,0.113725,0.113725,32.967188,35.449271,34.48875,120,80,2404.393666,4.348201,4.358727,4.350937,67.156475,66.710907,67.022033,1.787338,1.77548,1.78376,nofire
3.49,0,7.695473,0.078431,0.066667,0.121569,56.10144,55.863683,72.389198,120,81,6042.368243,5.017369,4.942212,4.927262,43.152432,46.710697,46.669961,1.134303,1.227835,1.226765,nofire
21.43,0,1.28125,0.12549,0.109804,0.121569,38.856146,35.471042,37.787604,120,80,2052.882303,4.375164,4.347602,4.402766,63.676141,65.089501,62.669191,1.694711,1.732327,1.667911,nofire
17.89,0,7.583333,0.196078,0.219608,0.360784,77.614479,105.40375,135.613854,120,80,9885.626067,5.302591,5.414392,5.199383,48.277304,20.508057,33.451868,1.284878,0.545812,0.890306,nofire
25.9,0,0.822917,0.133333,0.121569,0.14902,44.503854,41.083854,48.731875,120,80,4389.082557,4.672437,4.583366,4.636324,50.964809,54.68541,52.140233,1.356405,1.455427,1.387688,nofire
0,0,1.96875,0.25098,0.231373,0.227451,78.730625,70.767604,70.109583,120,80,6273.726972,4.888359,4.96574,5.001575,47.281551,42.869158,41.962074,1.258376,1.140943,1.116801,nofire
0,0,2.716049,0.168627,0.223529,0.219608,52.582202,68.169753,66.335494,120,81,3848.502263,4.722287,4.776413,4.643303,52.118107,48.120671,54.966077,1.369974,1.264898,1.444836,nofire
9.865,0,5.65625,0.184314,0.227451,0.172549,61.937396,68.946667,56.715,120,80,8377.026231,4.892642,4.993621,4.972479,45.242527,40.078942,42.256732,1.204109,1.066682,1.124643,nofire
0,0,3.467078,0.164706,0.219608,0.176471,57.824691,69.179938,59.863889,120,81,4640.198096,4.885912,4.932608,4.892877,45.09953,41.79313,44.342506,1.185484,1.098572,1.165585,nofire
77.21,0,7.880061,0.164706,0.298039,0.211765,68.349885,90.144633,73.327903,280,187,2835.153127,5.174546,5.319906,5.138573,173.775399,129.237215,194.131124,0.847967,0.630635,0.947296,nofire
0,55.16,9.352559,0.290196,0.419608,0.309804,109.848835,127.673797,105.811765,280,187,5397.659721,5.260037,5.222327,5.393589,154.22339,156.014803,126.03765,0.752559,0.761301,0.615022,nofire
19.795,41.98,7.967325,0.254902,0.490196,0.34902,96.925399,139.874905,115.032732,280,188,3105.80812,5.382719,5.439817,5.378236,116.116068,90.836936,123.769774,0.563594,0.440897,0.600743,nofire
97.475,0,6.951872,0.043137,0.07451,0.07451,45.666024,75.034855,69.951413,280,187,1804.337274,5.173279,5.26464,4.778007,164.030625,151.997572,276.073759,0.800415,0.741698,1.347149,nofire
98.63,0,5.469824,0.015686,0.027451,0.035294,29.068277,40.043678,45.668717,280,187,471.900369,4.79232,4.659665,4.325685,259.078516,294.743503,420.989999,1.264218,1.438251,2.054292,nofire
0,0,8.477846,0.188235,0.380392,0.278431,72.610829,112.984148,91.801719,280,187,2419.138988,5.161046,5.303205,5.110098,178.430167,131.81957,200.176488,0.87068,0.643236,0.976795,nofire
0,0,7.998472,0.113725,0.196078,0.180392,78.777024,117.323186,99.559798,280,187,2395.297592,5.230595,5.350926,5.171727,153.35032,115.006901,181.227533,0.748299,0.561196,0.884331,nofire
0,25.47,7.988222,0.45098,0.596078,0.533333,111.989001,139.843997,128.578172,280,188,1888.054265,5.351709,5.390664,5.397716,116.305649,104.1645,109.78871,0.564514,0.505585,0.532883,nofire
53.925,0,7.223071,0.184314,0.415686,0.337255,63.704011,119.658728,102.939324,280,187,2208.446867,5.376928,5.458895,5.077532,113.181821,97.252648,206.160948,0.55229,0.474561,1.005997,nofire
14.35,0,6.558442,0.156863,0.243137,0.286275,57.386421,82.209759,94.344901,280,187,1426.200377,5.172017,5.083317,4.833036,162.727774,183.643065,233.212701,0.794058,0.896118,1.138001,nofire
0,20.91,7.832315,0.192157,0.372549,0.27451,70.857296,109.913121,88.970703,280,187,2116.258041,5.177065,5.328406,5.096669,177.117749,126.874799,202.120385,0.864276,0.619107,0.986281,nofire
0,0,8.474026,0.101961,0.196078,0.180392,81.706379,124.979679,109.732811,280,187,2024.736632,5.334507,5.41164,5.249019,123.080458,92.803561,156.751605,0.600592,0.452851,0.764896,nofire
64.62,0,8.772796,0.035294,0.078431,0.078431,50.096011,73.479749,72.401083,280,188,1431.401782,5.169008,5.184769,4.852416,161.306626,158.332859,272.328781,0.782936,0.768502,1.321806,nofire
100,0,8.29068,0.015686,0.043137,0.047059,43.019461,62.542647,65.880157,280,187,1219.234723,5.040134,4.993872,4.60672,185.657346,199.875527,384.182155,0.905947,0.975327,1.874682,nofire
50,0,7.118029,0.333333,0.439216,0.513725,63.489458,87.105367,100.713159,280,187,1461.657723,5.167905,5.035112,4.840593,159.107483,187.90475,233.657179,0.776392,0.916913,1.14017,nofire
14.765,29.89,7.790298,0.156863,0.4,0.25098,67.439228,117.910428,85.973262,280,187,2698.722183,5.173401,5.286164,5.105179,182.317475,144.969067,205.674307,0.889649,0.707401,1.003623,nofire
0,28.565,8.913293,0.184314,0.407843,0.282353,74.549102,122.854717,94.663254,280,187,3160.103044,5.189628,5.322814,5.165676,174.232679,130.160983,184.330072,0.850198,0.635143,0.89947,nofire
3.235,0,9.101444,0.168627,0.313725,0.258824,59.710011,95.661341,82.050912,280,188,1806.667443,5.117482,5.249827,4.992588,185.669303,150.968507,219.585438,0.901186,0.732758,1.065805,nofire
75.205,3.125,8.745225,0.109804,0.380392,0.254902,50.329908,117.178132,86.380443,280,187,3445.182226,5.216456,5.426544,4.815659,167.025744,101.81043,347.286048,0.81503,0.496801,1.694641,nofire
49.265,0,4.894958,0.172549,0.290196,0.290196,40.419748,67.318774,66.740794,280,187,2377.688732,4.968653,4.906611,4.544098,199.985919,217.832655,348.227274,0.975865,1.062951,1.699234,nofire
62.13,28.335,7.925898,0.12549,0.333333,0.188235,58.750115,98.449523,68.110294,280,187,2080.046591,5.106087,5.294138,4.945667,198.576718,144.064824,265.74186,0.968989,0.702989,1.296733,nofire
58.98,5.235,7.89534,0.137255,0.34902,0.211765,57.554641,97.832372,70.838273,280,187,1859.92529,5.153061,5.376093,4.960033,183.798395,113.688597,258.914989,0.896876,0.554763,1.26342,nofire
41.925,5.295,7.258739,0.129412,0.329412,0.203922,56.278628,96.458207,69.307048,280,188,2323.693271,5.064002,5.272634,4.921027,214.69842,152.795442,266.135599,1.042085,0.741625,1.291746,nofire
51.115,0,5.78686,0.086275,0.313725,0.188235,31.450592,89.809855,59.180118,280,187,3215.57815,4.930027,5.202216,4.327316,231.897423,167.843692,513.537297,1.131583,0.819022,2.505893,nofire
100,0,3.846448,0.011765,0.05098,0.035294,23.752063,42.771276,37.13835,280,187,1840.193785,4.582835,4.681789,4.069299,301.235806,270.705467,577.6497,1.469931,1.320953,2.81874,nofire
0,0,1.068868,0.741176,0.529412,0.415686,159.647657,129.052547,108.211918,168,93,130.341108,4.716573,4.612509,4.125831,79.399357,85.871581,130.523287,1.298419,1.404259,2.134449,nofire
0,0,0,0.160784,0.184314,0.14902,40.86924,53.400218,43.359639,168,93,98.938538,3.589904,3.756825,3.5509,166.765489,151.250808,166.882109,2.727118,2.473407,2.729026,nofire
0,0,0,0.105882,0.145098,0.113725,28.885625,43.262417,34.640361,168,93,150.949676,3.729321,3.859797,3.416805,153.971626,142.651938,185.369136,2.5179,2.332789,3.031344,nofire
0,0,0.30722,0.086275,0.164706,0.129412,22.175883,51.087942,40.58807,168,93,741.696468,4.219462,4.346961,3.741302,115.27821,105.806404,151.519956,1.885146,1.730254,2.477808,nofire
2.055,0,3.654634,0.05098,0.196078,0.14902,18.044419,63.788594,50.668459,168,93,1898.756999,4.633969,4.745296,3.727692,81.730493,73.920937,189.835716,1.33654,1.20883,3.104387,nofire
0,0,0.386324,0.737255,0.529412,0.415686,196.306419,158.566544,135.746121,167,93,86.416526,4.619579,4.485872,3.820035,89.362377,95.084911,148.88744,1.470095,1.564236,2.449338,nofire
0,0,1.27487,0.172549,0.211765,0.172549,57.66686,80.970704,69.039727,167,93,403.705909,4.400602,4.479353,4.237593,114.520394,109.465775,130.184767,1.883968,1.800815,2.141661,nofire
0,0,0,0.152941,0.227451,0.184314,34.071084,62.054214,50.682699,167,93,238.761678,3.902125,4.007901,3.703958,139.06693,130.945473,154.104736,2.287781,2.154176,2.535167,nofire
0,0,2.298629,0.07451,0.223529,0.184314,20.785783,68.856867,58.385938,167,93,1401.0722,4.686975,4.752836,3.845714,80.808628,75.252224,151.08783,1.329378,1.23797,2.485536,nofire
4.38,0,5.337712,0.054902,0.105882,0.07451,19.257227,67.529908,55.881978,167,93,2670.409355,4.740769,4.824151,3.775391,73.257825,67.258202,193.530388,1.20516,1.10646,3.183756,nofire
0,0,0.851254,0.737255,0.52549,0.411765,198.205453,160.369112,136.22203,168,93,26.2674,4.479665,4.366476,3.784545,92.941131,100.329413,159.758589,1.519868,1.640688,2.612535,nofire
0,0,1.625704,0.247059,0.278431,0.231373,71.797427,92.741487,78.959805,168,93,545.704099,4.369128,4.438238,4.298828,110.814803,108.523491,123.623174,1.812156,1.774686,2.021612,nofire
0,0,1.011265,0.082353,0.415686,0.356863,36.052419,93.971134,80.914171,168,93,1042.220759,4.592064,4.642034,4.285726,83.5085,79.101666,106.33004,1.365616,1.293551,1.738817,nofire
0,0,0.902458,0.090196,0.184314,0.141176,27.600358,77.333845,65.30882,168,93,941.393875,4.645872,4.680423,4.106327,81.725167,77.993457,129.900562,1.336453,1.275428,2.124266,nofire
0,0,3.75704,0.058824,0.137255,0.105882,17.791347,79.013249,67.313748,168,93,1848.025957,4.774254,4.82943,3.704024,70.543263,66.695085,198.984242,1.153595,1.090666,3.253993,nofire
0,0,0.998004,0.737255,0.52549,0.407843,199.813084,159.786556,136.031679,167,93,33.463777,4.469063,4.323242,3.84647,91.028864,101.071646,152.904696,1.49751,1.662723,2.515426,nofire
0,0,1.487348,0.211765,0.243137,0.203922,75.845342,99.292769,85.358316,167,93,543.060159,4.710001,4.806792,4.715248,76.190648,69.758597,84.059008,1.253408,1.147594,1.382849,nofire
0,0,1.062391,0.12549,0.172549,0.137255,36.263537,71.871161,60.854807,167,93,1139.544321,4.526181,4.61111,4.13882,92.693016,85.834012,118.982925,1.524887,1.41205,1.957381,nofire
0,0,1.204044,0.078431,0.168627,0.129412,22.903419,74.390059,61.367974,167,93,1324.687479,4.546818,4.656577,3.912678,85.64754,78.007812,142.519634,1.408982,1.283302,2.344582,nofire
0,0,2.337261,0.098039,0.141176,0.109804,22.600412,69.109201,61.920417,167,93,1179.35539,4.662424,4.659505,3.835818,90.617766,87.540663,152.100622,1.490747,1.440126,2.502198,nofire
0,0,0,0.733333,0.517647,0.4,203.607335,160.269009,136.272273,168,93,5.019132,4.502384,4.34793,3.762785,90.674807,99.86779,143.648478,1.482806,1.633139,2.349086,nofire
0,0,1.625704,0.196078,0.203922,0.160784,62.078277,75.464734,63.368664,168,93,258.412679,4.244849,4.221615,4.013614,143.259449,147.700382,169.217296,2.342724,2.415347,2.767213,nofire
0,0,1.081669,0.164706,0.184314,0.14902,33.648874,66.033218,53.750768,168,93,1102.47836,4.356586,4.454937,4.086861,107.461325,100.312644,121.317405,1.757317,1.640414,1.983905,nofire
0,0,2.924987,0.086275,0.14902,0.113725,23.477663,69.344918,56.818228,168,93,1335.503389,4.569758,4.67233,3.921297,85.520958,77.966301,141.733411,1.398525,1.274984,2.317769,nofire
0,0,2.592166,0.082353,0.129412,0.101961,19.47267,68.731887,55.714094,168,93,1167.840664,4.589814,4.718221,3.745763,84.533408,75.408892,171.674884,1.382376,1.233163,2.807402,nofire
61.56,0,6.009866,0.039216,0.05098,0.105882,59.448787,51.263991,30.523868,1090,729,209.813087,4.338704,4.898329,4.879778,6241.906468,4235.448959,6290.301988,2.007027,1.361869,2.022588,nofire
38.145,0,5.523464,0.031373,0.054902,0.094118,45.859293,43.787799,32.176382,1090,729,270.116994,4.392042,4.730998,4.608105,5699.532942,4847.796495,7740.570721,1.832632,1.558764,2.488909,nofire
7.3,0,0.743873,0.007843,0.031373,0.066667,9.190466,16.325713,25.880998,1090,730,59.470496,3.839076,3.58847,2.838847,7727.833916,9448.522363,18566.85586,2.48141,3.033923,5.961823,nofire
95.885,4.115,7.125515,0.011765,0.058824,0.12549,39.89243,68.607043,99.546339,1091,729,452.317118,5.352562,5.026561,3.67759,2332.938292,3980.487832,15728.539548,0.749447,1.278716,5.052731,nofire
84.87,15.13,7.567897,0.007843,0.07451,0.164706,46.470333,88.805095,130.129916,1091,730,579.975283,5.160893,5.191645,3.729847,5489.29223,3255.63787,15906.188298,1.760998,1.044428,5.1028,nofire
94.215,0,3.908145,0.003922,0.039216,0.101961,22.301382,74.309936,131.959957,1091,729,266.37169,5.366657,5.047239,3.654514,2434.992185,4239.342151,14471.659615,0.782232,1.361872,4.648963,nofire
59.74,0,2.128275,0.003922,0.047059,0.090196,4.263781,28.337141,53.715551,1091,729,140.397772,4.769948,4.249038,2.308411,4886.294977,6651.400249,22566.348212,1.569703,2.136736,7.249351,nofire
0,0,7.920867,0.039216,0.109804,0.258824,78.73076,88.79461,91.628846,1090,729,624.427339,5.339441,5.223737,4.336603,2116.82081,2798.765793,11353.699249,0.680644,0.899917,3.650677,nofire
0,96.86,9.38259,0.031373,0.141176,0.282353,66.065334,101.626543,135.698852,1090,729,730.981328,5.316397,5.227316,4.068953,3082.696671,3233.211215,13369.576188,0.991213,1.039609,4.298864,nofire
0,100,8.475933,0.933333,0.960784,0.960784,108.326637,137.358481,178.456217,1090,730,810.84281,4.772343,5.114882,4.571308,9252.669397,5292.57992,9577.684729,2.971035,1.699449,3.075398,nofire
10.535,0,4.697021,0.062745,0.203922,0.392157,18.816427,57.404768,111.379056,1090,729,368.01219,5.309836,4.911747,3.724689,2061.324361,3393.110451,12538.302918,0.6628,1.091023,4.031576,nofire
0,0,4.032041,0.007843,0.058824,0.141176,7.619007,39.70199,77.651802,1090,729,368.19833,5.077582,4.629447,2.749231,3051.692023,4578.232684,20854.848838,0.981243,1.472088,6.705685,nofire
0,0,7.782938,0.062745,0.098039,0.239216,119.104679,116.647452,80.785387,1090,729,472.370848,5.140285,5.397159,4.678401,5248.879398,1965.819122,8528.727672,1.687729,0.632091,2.742334,nofire
0,67.41,8.676961,0.976471,0.956863,0.858824,139.988087,144.462952,151.542182,1090,729,854.790268,5.395922,4.99817,4.304519,2602.462003,5332.190793,11341.904564,0.836798,1.714517,3.646885,nofire
0,47.9,6.998115,0.039216,0.090196,0.27451,63.706556,79.158242,125.512858,1090,730,862.766003,5.427834,5.180659,4.469453,1561.141628,3337.420951,11023.934483,0.501283,1.071647,3.539788,nofire
0,0,5.705189,0.015686,0.098039,0.235294,8.968182,48.193323,113.819922,1090,729,380.067071,5.267393,4.766242,2.96013,2202.065858,3961.815856,18470.613088,0.708054,1.273885,5.939055,nofire
0,0,2.502863,0.007843,0.054902,0.156863,8.191266,39.543141,83.636512,1090,729,314.610581,5.051859,4.594689,2.853994,2901.786515,4387.727431,19738.385109,0.933043,1.410833,6.346696,nofire
0,87.45,2.619048,0.960784,0.992157,0.996078,153.571726,201.05692,218.511235,192,70,296.290568,4.180289,4.569959,5.133763,192.050443,149.377768,95.368182,3.650952,2.839728,1.812985,nofire
0,47.77,0.587798,0.317647,0.619608,0.760784,121.797396,184.960268,212.009598,192,70,178.909993,4.51741,4.9141,5.305555,102.778803,73.379754,39.897516,1.953864,1.394977,0.758467,nofire
0,0,0.141369,0.109804,0.341176,0.482353,35.625744,100.302009,137.748884,192,70,671.542308,4.976696,4.786306,4.428593,52.272664,62.978241,87.734493,0.993723,1.19724,1.667866,nofire
2.43,0,1.994048,0.039216,0.176471,0.254902,14.720164,54.521726,77.925,192,70,797.11551,4.922871,4.525523,3.590654,57.87207,80.125686,178.741198,1.10017,1.52322,3.397937,nofire
63.11,0,0.30506,0.023529,0.101961,0.109804,9.379911,29.992188,34.057366,192,70,552.935667,4.356961,4.190787,3.138493,92.83048,101.221481,248.933616,1.764743,1.924259,4.732322,nofire
0,75.3,4.092262,0.462745,0.717647,0.8,126.19375,176.749107,191.95439,192,70,593.874867,4.910118,5.096354,5.351741,84.46626,56.743109,35.287169,1.605736,1.078708,0.670823,nofire
0,41.48,4.866071,0.45098,0.72549,0.819608,119.042187,177.449033,196.441295,192,70,533.792477,4.916448,5.119174,5.37461,64.411362,43.035325,28.429755,1.224485,0.818118,0.54046,nofire
0,0,4.129464,0.180392,0.411765,0.494118,63.700744,123.120089,142.752976,192,70,543.878752,5.002661,4.94242,4.772799,49.911451,54.416261,69.514338,0.948836,1.034474,1.321494,nofire
0,0,4.136905,0.094118,0.243137,0.294118,32.693676,82.173214,98.486682,192,70,1320.26755,5.098494,4.954424,4.325904,54.5911,61.033967,101.247706,1.037798,1.160279,1.924757,nofire
